Bwd Pkt Len Std,Pkt Size Avg,Flow Duration,Flow IAT Mean,Label
0.0,0.0,64,64.0,ddos
532.7535225500378,818.7333333333332,577551,19915.55172413793,ddos
0.0,0.0,39,39.0,ddos
248.65075909797665,87.7142857142857,210598,35099.66666666667,ddos
0.0,0.0,78,78.0,ddos
469.1270616794559,158.85714285714286,212125,35354.16666666667,ddos
0.0,0.0,168,168.0,ddos
318.41607999597005,110.28571428571428,212521,35420.166666666664,ddos
0.0,0.0,63,63.0,ddos
532.7535225500378,818.7333333333332,581544,20053.241379310344,ddos
0.0,0.0,38,38.0,ddos
248.65075909797665,87.7142857142857,211091,35181.833333333336,ddos
0.0,0.0,67,67.0,ddos
469.1270616794559,158.85714285714286,212467,35411.166666666664,ddos
0.0,0.0,67,67.0,ddos
318.41607999597005,110.28571428571428,211879,35313.166666666664,ddos
0.0,0.0,162,162.0,ddos
532.7535225500378,818.7333333333332,578470,19947.241379310337,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,208730,34788.33333333333,ddos
0.0,0.0,67,67.0,ddos
469.1270616794559,158.85714285714286,213976,35662.66666666667,ddos
0.0,0.0,161,161.0,ddos
318.41607999597005,110.28571428571428,211513,35252.166666666664,ddos
0.0,0.0,90,90.0,ddos
532.7535225500378,818.7333333333332,580505,20017.41379310345,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210884,35147.333333333336,ddos
0.0,0.0,210,210.0,ddos
469.1270616794559,158.85714285714286,214041,35673.5,ddos
0.0,0.0,142,142.0,ddos
318.41607999597005,110.28571428571428,211311,35218.5,ddos
0.0,0.0,67,67.0,ddos
532.7535225500378,792.3225806451613,588571,19619.03333333334,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,211563,35260.5,ddos
0.0,0.0,129,129.0,ddos
469.1270616794559,158.85714285714286,212700,35450.0,ddos
0.0,0.0,40,40.0,ddos
318.41607999597005,110.28571428571428,211893,35315.5,ddos
0.0,0.0,217,217.0,ddos
532.7535225500378,818.7333333333332,579392,19979.034482758627,ddos
0.0,0.0,66,66.0,ddos
248.65075909797665,87.7142857142857,208705,34784.16666666667,ddos
0.0,0.0,136,136.0,ddos
469.1270616794559,158.85714285714286,212913,35485.5,ddos
0.0,0.0,64,64.0,ddos
318.41607999597005,110.28571428571428,211871,35311.833333333336,ddos
0.0,0.0,150,150.0,ddos
532.7535225500378,818.7333333333332,580177,20006.103448275862,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210834,35139.0,ddos
0.0,0.0,76,76.0,ddos
469.1270616794559,158.85714285714286,213459,35576.5,ddos
0.0,0.0,178,178.0,ddos
318.41607999597005,110.28571428571428,211963,35327.166666666664,ddos
0.0,0.0,77,77.0,ddos
532.7535225500378,818.7333333333332,579973,19999.068965517243,ddos
0.0,0.0,7,7.0,ddos
248.65075909797665,87.7142857142857,209620,34936.66666666667,ddos
0.0,0.0,151,151.0,ddos
469.1270616794559,158.85714285714286,214115,35685.83333333333,ddos
0.0,0.0,134,134.0,ddos
318.41607999597005,110.28571428571428,213019,35503.166666666664,ddos
0.0,0.0,68,68.0,ddos
532.7535225500378,818.7333333333332,580794,20027.37931034484,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,210869,35144.833333333336,ddos
0.0,0.0,94,94.0,ddos
469.1270616794559,158.85714285714286,211518,35253.0,ddos
0.0,0.0,91,91.0,ddos
318.41607999597005,110.28571428571428,212600,35433.333333333336,ddos
0.0,0.0,153,153.0,ddos
532.7535225500378,818.7333333333332,577468,19912.689655172413,ddos
0.0,0.0,39,39.0,ddos
248.65075909797665,87.7142857142857,210604,35100.66666666667,ddos
0.0,0.0,83,83.0,ddos
469.1270616794559,158.85714285714286,212693,35448.83333333333,ddos
0.0,0.0,66,66.0,ddos
318.41607999597005,110.28571428571428,210630,35105.0,ddos
0.0,0.0,76,76.0,ddos
532.7535225500378,818.7333333333332,578537,19949.55172413793,ddos
0.0,0.0,37,37.0,ddos
248.65075909797665,87.7142857142857,209223,34870.5,ddos
0.0,0.0,74,74.0,ddos
469.1270616794559,158.85714285714286,213718,35619.66666666667,ddos
0.0,0.0,80,80.0,ddos
318.41607999597005,110.28571428571428,212093,35348.83333333333,ddos
0.0,0.0,206,206.0,ddos
532.7535225500378,818.7333333333332,579170,19971.37931034484,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,211364,35227.33333333333,ddos
0.0,0.0,76,76.0,ddos
469.1270616794559,158.85714285714286,213204,35534.0,ddos
0.0,0.0,161,161.0,ddos
318.41607999597005,110.28571428571428,211275,35212.5,ddos
0.0,0.0,83,83.0,ddos
532.7535225500378,818.7333333333332,576549,19881.0,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210868,35144.66666666667,ddos
0.0,0.0,177,177.0,ddos
469.1270616794559,158.85714285714286,212798,35466.33333333333,ddos
0.0,0.0,35,35.0,ddos
318.41607999597005,110.28571428571428,211661,35276.833333333336,ddos
0.0,0.0,74,74.0,ddos
532.7535225500378,818.7333333333332,584041,20139.34482758621,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,209647,34941.166666666664,ddos
0.0,0.0,170,170.0,ddos
469.1270616794559,158.85714285714286,213898,35649.66666666667,ddos
0.0,0.0,63,63.0,ddos
318.41607999597005,110.28571428571428,211874,35312.333333333336,ddos
0.0,0.0,65,65.0,ddos
532.7535225500378,818.7333333333332,579279,19975.13793103449,ddos
0.0,0.0,37601,37601.0,ddos
248.65075909797665,87.7142857142857,208811,34801.833333333336,ddos
0.0,0.0,94,94.0,ddos
469.1270616794559,158.85714285714286,212680,35446.66666666667,ddos
0.0,0.0,67,67.0,ddos
318.41607999597005,110.28571428571428,211368,35228.0,ddos
0.0,0.0,162,162.0,ddos
532.7535225500378,818.7333333333332,578699,19955.13793103448,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,256853,42808.833333333336,ddos
0.0,0.0,72,72.0,ddos
469.1270616794559,158.85714285714286,219470,36578.33333333333,ddos
0.0,0.0,214,214.0,ddos
318.41607999597005,110.28571428571428,212714,35452.33333333333,ddos
0.0,0.0,135,135.0,ddos
532.7535225500378,818.7333333333332,579246,19974.0,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210626,35104.333333333336,ddos
0.0,0.0,180,180.0,ddos
469.1270616794559,158.85714285714286,211986,35331.0,ddos
0.0,0.0,134,134.0,ddos
318.41607999597005,110.28571428571428,211050,35175.0,ddos
0.0,0.0,79,79.0,ddos
532.7535225500378,818.7333333333332,578534,19949.44827586206,ddos
0.0,0.0,39,39.0,ddos
248.65075909797665,87.7142857142857,210854,35142.333333333336,ddos
0.0,0.0,105,105.0,ddos
469.1270616794559,158.85714285714286,213681,35613.5,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,211613,35268.833333333336,ddos
0.0,0.0,41,41.0,ddos
532.7535225500378,818.7333333333332,580817,20028.1724137931,ddos
0.0,0.0,48,48.0,ddos
248.65075909797665,87.7142857142857,208231,34705.166666666664,ddos
0.0,0.0,73,73.0,ddos
469.1270616794559,158.85714285714286,214704,35784.0,ddos
0.0,0.0,79,79.0,ddos
318.41607999597005,110.28571428571428,212359,35393.16666666667,ddos
0.0,0.0,177,177.0,ddos
532.7535225500378,818.7333333333332,579429,19980.310344827587,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210604,35100.666666666664,ddos
0.0,0.0,66,66.0,ddos
469.1270616794559,158.85714285714286,212951,35491.833333333336,ddos
0.0,0.0,161,161.0,ddos
318.41607999597005,110.28571428571428,212522,35420.333333333336,ddos
0.0,0.0,77,77.0,ddos
532.7535225500378,818.7333333333332,578812,19959.03448275861,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,212124,35354.0,ddos
0.0,0.0,162,162.0,ddos
469.1270616794559,158.85714285714286,213109,35518.166666666664,ddos
0.0,0.0,90,90.0,ddos
318.41607999597005,110.28571428571428,211540,35256.666666666664,ddos
0.0,0.0,94,94.0,ddos
532.7535225500378,818.7333333333332,578047,19932.65517241379,ddos
0.0,0.0,41,41.0,ddos
248.65075909797665,87.7142857142857,208887,34814.5,ddos
0.0,0.0,161,161.0,ddos
469.1270616794559,158.85714285714286,213367,35561.166666666664,ddos
0.0,0.0,83,83.0,ddos
318.41607999597005,110.28571428571428,211605,35267.5,ddos
0.0,0.0,64,64.0,ddos
532.7535225500378,818.7333333333332,577335,19908.103448275862,ddos
0.0,0.0,39,39.0,ddos
248.65075909797665,87.7142857142857,211125,35187.5,ddos
0.0,0.0,66,66.0,ddos
469.1270616794559,158.85714285714286,214458,35743.0,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,211617,35269.5,ddos
0.0,0.0,66,66.0,ddos
532.7535225500378,792.3225806451613,579547,19318.233333333334,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,208869,34811.5,ddos
0.0,0.0,73,73.0,ddos
469.1270616794559,158.85714285714286,213218,35536.33333333333,ddos
0.0,0.0,79,79.0,ddos
318.41607999597005,110.28571428571428,211370,35228.33333333333,ddos
0.0,0.0,151,151.0,ddos
532.7535225500378,792.3225806451613,578476,19282.533333333333,ddos
0.0,0.0,7,7.0,ddos
248.65075909797665,87.7142857142857,209373,34895.5,ddos
0.0,0.0,142,142.0,ddos
469.1270616794559,158.85714285714286,212771,35461.833333333336,ddos
0.0,0.0,178,178.0,ddos
318.41607999597005,110.28571428571428,212247,35374.5,ddos
0.0,0.0,141,141.0,ddos
532.7535225500378,818.7333333333332,577511,19914.1724137931,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,210681,35113.5,ddos
0.0,0.0,177,177.0,ddos
469.1270616794559,158.85714285714286,213854,35642.33333333333,ddos
0.0,0.0,134,134.0,ddos
318.41607999597005,110.28571428571428,212557,35426.166666666664,ddos
0.0,0.0,67,67.0,ddos
532.7535225500378,818.7333333333332,577569,19916.17241379311,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,208972,34828.666666666664,ddos
0.0,0.0,94,94.0,ddos
469.1270616794559,158.85714285714286,213916,35652.66666666667,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,212593,35432.166666666664,ddos
0.0,0.0,63,63.0,ddos
532.7535225500378,818.7333333333332,580491,20016.93103448276,ddos
0.0,0.0,41,41.0,ddos
248.65075909797665,87.7142857142857,212348,35391.333333333336,ddos
0.0,0.0,161,161.0,ddos
469.1270616794559,158.85714285714286,214107,35684.5,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,211615,35269.166666666664,ddos
0.0,0.0,178,178.0,ddos
532.7535225500378,818.7333333333332,577945,19929.13793103449,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,212326,35387.666666666664,ddos
0.0,0.0,79,79.0,ddos
469.1270616794559,158.85714285714286,213949,35658.16666666667,ddos
0.0,0.0,161,161.0,ddos
318.41607999597005,110.28571428571428,211523,35253.833333333336,ddos
0.0,0.0,151,151.0,ddos
532.7535225500378,818.7333333333332,579464,19981.517241379315,ddos
0.0,0.0,41,41.0,ddos
248.65075909797665,87.7142857142857,211916,35319.333333333336,ddos
0.0,0.0,179,179.0,ddos
469.1270616794559,158.85714285714286,213595,35599.166666666664,ddos
0.0,0.0,94,94.0,ddos
318.41607999597005,110.28571428571428,211315,35219.166666666664,ddos
0.0,0.0,74,74.0,ddos
532.7535225500378,818.7333333333332,579776,19992.27586206897,ddos
0.0,0.0,39,39.0,ddos
248.65075909797665,87.7142857142857,210835,35139.166666666664,ddos
0.0,0.0,79,79.0,ddos
469.1270616794559,158.85714285714286,213710,35618.33333333333,ddos
0.0,0.0,67,67.0,ddos
318.41607999597005,110.28571428571428,212862,35477.0,ddos
0.0,0.0,75,75.0,ddos
532.7535225500378,818.7333333333332,578288,19940.96551724137,ddos
0.0,0.0,41,41.0,ddos
248.65075909797665,87.7142857142857,207848,34641.33333333333,ddos
0.0,0.0,66,66.0,ddos
469.1270616794559,158.85714285714286,212950,35491.666666666664,ddos
0.0,0.0,81,81.0,ddos
318.41607999597005,110.28571428571428,211618,35269.666666666664,ddos
0.0,0.0,63,63.0,ddos
532.7535225500378,818.7333333333332,579495,19982.586206896543,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,210825,35137.5,ddos
0.0,0.0,73,73.0,ddos
469.1270616794559,158.85714285714286,212152,35358.666666666664,ddos
0.0,0.0,70,70.0,ddos
318.41607999597005,110.28571428571428,213087,35514.5,ddos
0.0,0.0,228,228.0,ddos
532.7535225500378,818.7333333333332,578594,19951.517241379308,ddos
0.0,0.0,37,37.0,ddos
248.65075909797665,87.7142857142857,211111,35185.166666666664,ddos
0.0,0.0,90,90.0,ddos
469.1270616794559,158.85714285714286,212690,35448.333333333336,ddos
0.0,0.0,162,162.0,ddos
318.41607999597005,110.28571428571428,212982,35497.0,ddos
0.0,0.0,135,135.0,ddos
532.7535225500378,818.7333333333332,579486,19982.27586206896,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,209149,34858.16666666667,ddos
0.0,0.0,187,187.0,ddos
469.1270616794559,158.85714285714286,214071,35678.5,ddos
0.0,0.0,161,161.0,ddos
318.41607999597005,110.28571428571428,211763,35293.83333333333,ddos
0.0,0.0,95,95.0,ddos
532.7535225500378,818.7333333333332,586508,20224.41379310345,ddos
0.0,0.0,38,38.0,ddos
248.65075909797665,87.7142857142857,216302,36050.33333333333,ddos
0.0,0.0,127,127.0,ddos
469.1270616794559,158.85714285714286,318654,53109.0,ddos
0.0,0.0,178,178.0,ddos
318.41607999597005,110.28571428571428,351648,58608.0,ddos
0.0,0.0,179,179.0,ddos
532.7535225500378,818.7333333333332,579655,19988.10344827586,ddos
0.0,0.0,35,35.0,ddos
248.65075909797665,87.7142857142857,211281,35213.5,ddos
0.0,0.0,161,161.0,ddos
469.1270616794559,158.85714285714286,213622,35603.666666666664,ddos
0.0,0.0,151,151.0,ddos
318.41607999597005,110.28571428571428,212248,35374.666666666664,ddos
0.0,0.0,89,89.0,ddos
532.7535225500378,818.7333333333332,579282,19975.241379310348,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210650,35108.333333333336,ddos
0.0,0.0,142,142.0,ddos
469.1270616794559,158.85714285714286,213852,35642.0,ddos
0.0,0.0,94,94.0,ddos
318.41607999597005,110.28571428571428,211565,35260.83333333333,ddos
0.0,0.0,85,85.0,ddos
532.7535225500378,818.7333333333332,578775,19957.758620689656,ddos
0.0,0.0,80,80.0,ddos
248.65075909797665,87.7142857142857,210439,35073.166666666664,ddos
0.0,0.0,90,90.0,ddos
469.1270616794559,158.85714285714286,213157,35526.166666666664,ddos
0.0,0.0,66,66.0,ddos
318.41607999597005,110.28571428571428,211344,35224.0,ddos
0.0,0.0,40,40.0,ddos
532.7535225500378,792.3225806451613,622021,20734.033333333336,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210698,35116.33333333333,ddos
0.0,0.0,83,83.0,ddos
469.1270616794559,158.85714285714286,215408,35901.333333333336,ddos
0.0,0.0,39,39.0,ddos
318.41607999597005,110.28571428571428,224406,37401.0,ddos
0.0,0.0,64,64.0,ddos
532.7535225500378,818.7333333333332,603807,20820.93103448276,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,245814,40969.0,ddos
0.0,0.0,40,40.0,ddos
469.1270616794559,158.85714285714286,219697,36616.16666666666,ddos
0.0,0.0,212,212.0,ddos
318.41607999597005,110.28571428571428,235691,39281.833333333336,ddos
0.0,0.0,75,75.0,ddos
532.7535225500378,818.7333333333332,605985,20896.034482758616,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,210943,35157.16666666667,ddos
0.0,0.0,153,153.0,ddos
469.1270616794559,158.85714285714286,277088,46181.33333333334,ddos
0.0,0.0,141,141.0,ddos
318.41607999597005,110.28571428571428,267523,44587.16666666666,ddos
0.0,0.0,41,41.0,ddos
532.7535225500378,818.7333333333332,600048,20691.310344827583,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,221352,36892.0,ddos
0.0,0.0,67,67.0,ddos
469.1270616794559,158.85714285714286,211986,35331.0,ddos
0.0,0.0,63,63.0,ddos
318.41607999597005,110.28571428571428,213577,35596.166666666664,ddos
0.0,0.0,76,76.0,ddos
532.7535225500378,818.7333333333332,600767,20716.103448275862,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,212149,35358.16666666667,ddos
0.0,0.0,66,66.0,ddos
469.1270616794559,158.85714285714286,223438,37239.66666666666,ddos
0.0,0.0,40,40.0,ddos
318.41607999597005,110.28571428571428,218622,36437.0,ddos
0.0,0.0,141,141.0,ddos
532.7535225500378,818.7333333333332,578208,19938.20689655172,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,219927,36654.5,ddos
0.0,0.0,416,416.0,ddos
469.1270616794559,158.85714285714286,342551,57091.83333333334,ddos
0.0,0.0,137,137.0,ddos
318.41607999597005,110.28571428571428,212563,35427.16666666667,ddos
0.0,0.0,41,41.0,ddos
532.7535225500378,818.7333333333332,595514,20534.96551724138,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210803,35133.83333333333,ddos
0.0,0.0,76,76.0,ddos
469.1270616794559,158.85714285714286,242433,40405.5,ddos
0.0,0.0,73,73.0,ddos
318.41607999597005,110.28571428571428,216621,36103.5,ddos
0.0,0.0,38,38.0,ddos
532.7535225500378,818.7333333333332,669045,23070.517241379315,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210838,35139.666666666664,ddos
0.0,0.0,40,40.0,ddos
469.1270616794559,158.85714285714286,212720,35453.333333333336,ddos
0.0,0.0,41,41.0,ddos
318.41607999597005,110.28571428571428,256578,42763.0,ddos
0.0,0.0,162,162.0,ddos
532.7535225500378,818.7333333333332,711119,24521.344827586207,ddos
0.0,0.0,7,7.0,ddos
248.65075909797665,87.7142857142857,235178,39196.333333333336,ddos
0.0,0.0,151,151.0,ddos
469.1270616794559,158.85714285714286,251010,41835.0,ddos
0.0,0.0,166,166.0,ddos
318.41607999597005,110.28571428571428,222095,37015.83333333333,ddos
0.0,0.0,41,41.0,ddos
532.7535225500378,818.7333333333332,624266,21526.413793103453,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,307260,51210.0,ddos
0.0,0.0,135,135.0,ddos
469.1270616794559,158.85714285714286,261921,43653.5,ddos
0.0,0.0,80,80.0,ddos
318.41607999597005,110.28571428571428,253340,42223.333333333336,ddos
0.0,0.0,232,232.0,ddos
532.7535225500378,818.7333333333332,602346,20770.55172413793,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,215542,35923.666666666664,ddos
0.0,0.0,67,67.0,ddos
469.1270616794559,158.85714285714286,214686,35781.0,ddos
0.0,0.0,179,179.0,ddos
318.41607999597005,110.28571428571428,212233,35372.166666666664,ddos
0.0,0.0,67,67.0,ddos
532.7535225500378,818.7333333333332,625505,21569.13793103449,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,211610,35268.333333333336,ddos
0.0,0.0,179,179.0,ddos
469.1270616794559,158.85714285714286,210787,35131.166666666664,ddos
0.0,0.0,103,103.0,ddos
318.41607999597005,110.28571428571428,212861,35476.833333333336,ddos
0.0,0.0,66,66.0,ddos
532.7535225500378,767.5625,1111714,35861.74193548388,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,211595,35265.83333333333,ddos
0.0,0.0,76,76.0,ddos
469.1270616794559,158.85714285714286,213434,35572.333333333336,ddos
0.0,0.0,162,162.0,ddos
318.41607999597005,110.28571428571428,211241,35206.833333333336,ddos
0.0,0.0,72,72.0,ddos
532.7535225500378,818.7333333333332,580779,20026.86206896552,ddos
0.0,0.0,11,11.0,ddos
248.65075909797665,87.7142857142857,209475,34912.5,ddos
0.0,0.0,150,150.0,ddos
469.1270616794559,158.85714285714286,213098,35516.333333333336,ddos
0.0,0.0,97,97.0,ddos
318.41607999597005,110.28571428571428,222344,37057.333333333336,ddos
0.0,0.0,64,64.0,ddos
532.7535225500378,792.3225806451613,679216,22640.533333333336,ddos
0.0,0.0,34,34.0,ddos
248.65075909797665,87.7142857142857,211359,35226.5,ddos
0.0,0.0,67,67.0,ddos
469.1270616794559,158.85714285714286,212958,35493.0,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,212085,35347.5,ddos
0.0,0.0,67,67.0,ddos
532.7535225500378,818.7333333333332,575739,19853.068965517243,ddos
0.0,0.0,40,40.0,ddos
248.65075909797665,87.7142857142857,211070,35178.333333333336,ddos
0.0,0.0,37,37.0,ddos
469.1270616794559,158.85714285714286,212976,35496.0,ddos
0.0,0.0,38,38.0,ddos
318.41607999597005,110.28571428571428,212062,35343.666666666664,ddos
0.0,0.0,150,150.0,ddos
532.7535225500378,818.7333333333332,579459,19981.344827586203,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,209687,34947.833333333336,ddos
0.0,0.0,141,141.0,ddos
469.1270616794559,158.85714285714286,213348,35558.0,ddos
0.0,0.0,178,178.0,ddos
318.41607999597005,110.28571428571428,212220,35370.0,ddos
0.0,0.0,74,74.0,ddos
532.7535225500378,818.7333333333332,577515,19914.310344827587,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210863,35143.83333333333,ddos
0.0,0.0,134,134.0,ddos
469.1270616794559,158.85714285714286,212873,35478.83333333333,ddos
0.0,0.0,120,120.0,ddos
318.41607999597005,110.28571428571428,212332,35388.666666666664,ddos
0.0,0.0,38,38.0,ddos
532.7535225500378,818.7333333333332,579814,19993.586206896554,ddos
0.0,0.0,7,7.0,ddos
248.65075909797665,87.7142857142857,209129,34854.83333333333,ddos
0.0,0.0,91,91.0,ddos
469.1270616794559,158.85714285714286,213431,35571.833333333336,ddos
0.0,0.0,73,73.0,ddos
318.41607999597005,110.28571428571428,211872,35312.0,ddos
0.0,0.0,39,39.0,ddos
532.7535225500378,818.7333333333332,579530,19983.793103448275,ddos
0.0,0.0,43,43.0,ddos
248.65075909797665,87.7142857142857,210868,35144.666666666664,ddos
0.0,0.0,40,40.0,ddos
469.1270616794559,158.85714285714286,211518,35253.0,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,211560,35260.0,ddos
0.0,0.0,162,162.0,ddos
532.7535225500378,818.7333333333332,577205,19903.620689655178,ddos
0.0,0.0,10,10.0,ddos
248.65075909797665,87.7142857142857,211387,35231.166666666664,ddos
0.0,0.0,80,80.0,ddos
469.1270616794559,158.85714285714286,212969,35494.83333333333,ddos
0.0,0.0,151,151.0,ddos
318.41607999597005,110.28571428571428,213267,35544.5,ddos
0.0,0.0,134,134.0,ddos
532.7535225500378,818.7333333333332,577905,19927.75862068965,ddos
0.0,0.0,7,7.0,ddos
248.65075909797665,87.7142857142857,209536,34922.66666666667,ddos
0.0,0.0,161,161.0,ddos
469.1270616794559,158.85714285714286,212859,35476.5,ddos
0.0,0.0,83,83.0,ddos
318.41607999597005,110.28571428571428,211074,35179.0,ddos
0.0,0.0,36,36.0,ddos
532.7535225500378,818.7333333333332,580786,20027.10344827586,ddos
0.0,0.0,7,7.0,ddos
248.65075909797665,87.7142857142857,210850,35141.666666666664,ddos
0.0,0.0,135,135.0,ddos
469.1270616794559,158.85714285714286,213648,35608.0,ddos
0.0,0.0,216,216.0,ddos
318.41607999597005,110.28571428571428,211451,35241.833333333336,ddos
0.0,0.0,41,41.0,ddos
532.7535225500378,818.7333333333332,575858,19857.17241379311,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,212606,35434.333333333336,ddos
0.0,0.0,75,75.0,ddos
469.1270616794559,158.85714285714286,229943,38323.833333333336,ddos
0.0,0.0,38,38.0,ddos
318.41607999597005,110.28571428571428,211645,35274.16666666667,ddos
0.0,0.0,39,39.0,ddos
532.7535225500378,818.7333333333332,580316,20010.89655172414,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,208850,34808.33333333333,ddos
0.0,0.0,94,94.0,ddos
469.1270616794559,158.85714285714286,213421,35570.16666666667,ddos
0.0,0.0,42,42.0,ddos
318.41607999597005,110.28571428571428,212349,35391.5,ddos
0.0,0.0,178,178.0,ddos
532.7535225500378,818.7333333333332,579408,19979.586206896554,ddos
0.0,0.0,37,37.0,ddos
248.65075909797665,87.7142857142857,211631,35271.833333333336,ddos
0.0,0.0,76,76.0,ddos
469.1270616794559,158.85714285714286,214163,35693.83333333333,ddos
0.0,0.0,151,151.0,ddos
318.41607999597005,110.28571428571428,212245,35374.16666666667,ddos
0.0,0.0,111,111.0,ddos
532.7535225500378,818.7333333333332,586032,20208.0,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,209553,34925.5,ddos
0.0,0.0,180,180.0,ddos
469.1270616794559,158.85714285714286,212796,35466.0,ddos
0.0,0.0,141,141.0,ddos
318.41607999597005,110.28571428571428,211081,35180.16666666667,ddos
0.0,0.0,38,38.0,ddos
532.7535225500378,818.7333333333332,580539,20018.586206896554,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210788,35131.333333333336,ddos
0.0,0.0,70,70.0,ddos
469.1270616794559,158.85714285714286,211828,35304.66666666667,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,211819,35303.16666666667,ddos
0.0,0.0,66,66.0,ddos
532.7535225500378,818.7333333333332,579805,19993.275862068964,ddos
0.0,0.0,37,37.0,ddos
248.65075909797665,87.7142857142857,212616,35436.0,ddos
0.0,0.0,81,81.0,ddos
469.1270616794559,158.85714285714286,212675,35445.83333333333,ddos
0.0,0.0,39,39.0,ddos
318.41607999597005,110.28571428571428,211369,35228.16666666667,ddos
0.0,0.0,151,151.0,ddos
532.7535225500378,818.7333333333332,579450,19981.03448275862,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,209475,34912.5,ddos
0.0,0.0,43,43.0,ddos
469.1270616794559,158.85714285714286,212961,35493.5,ddos
0.0,0.0,161,161.0,ddos
318.41607999597005,110.28571428571428,212753,35458.83333333333,ddos
0.0,0.0,123,123.0,ddos
532.7535225500378,792.3225806451613,581977,19399.233333333334,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,210859,35143.16666666667,ddos
0.0,0.0,151,151.0,ddos
469.1270616794559,158.85714285714286,214622,35770.333333333336,ddos
0.0,0.0,134,134.0,ddos
318.41607999597005,110.28571428571428,211547,35257.833333333336,ddos
0.0,0.0,40,40.0,ddos
532.7535225500378,792.3225806451613,577590,19253.0,ddos
0.0,0.0,38,38.0,ddos
248.65075909797665,87.7142857142857,210584,35097.333333333336,ddos
0.0,0.0,76,76.0,ddos
469.1270616794559,158.85714285714286,212907,35484.5,ddos
0.0,0.0,76,76.0,ddos
318.41607999597005,110.28571428571428,211609,35268.16666666667,ddos
0.0,0.0,64,64.0,ddos
532.7535225500378,818.7333333333332,579542,19984.206896551725,ddos
0.0,0.0,6,6.0,ddos
248.65075909797665,87.7142857142857,209148,34858.0,ddos
0.0,0.0,83,83.0,ddos
469.1270616794559,158.85714285714286,214679,35779.833333333336,ddos
0.0,0.0,40,40.0,ddos
318.41607999597005,110.28571428571428,212108,35351.33333333333,ddos
0.0,0.0,141,141.0,ddos
532.7535225500378,818.7333333333332,576927,19894.034482758623,ddos
0.0,0.0,6,6.0,ddos
